2025-07-21 16:02:25,Console Nintendo Switch 2 Preto,1888,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-21 17:02:25,Console Nintendo Switch 2 Preto,2044,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-21 18:02:25,Console Nintendo Switch 2 Preto,1848,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-21 19:02:25,Console Nintendo Switch 2 Preto,2113,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-21 20:02:25,Console Nintendo Switch 2 Preto,1933,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-21 21:02:25,Console Nintendo Switch 2 Preto,1919,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-21 22:02:25,Console Nintendo Switch 2 Preto,1836,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-21 23:02:25,Console Nintendo Switch 2 Preto,2017,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 00:02:25,Console Nintendo Switch 2 Preto,2264,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 01:02:25,Console Nintendo Switch 2 Preto,2179,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 02:02:25,Console Nintendo Switch 2 Preto,2244,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 03:02:25,Console Nintendo Switch 2 Preto,1931,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 04:02:25,Console Nintendo Switch 2 Preto,2286,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 05:02:25,Console Nintendo Switch 2 Preto,2130,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 06:02:25,Console Nintendo Switch 2 Preto,2207,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 07:02:25,Console Nintendo Switch 2 Preto,2263,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 08:02:25,Console Nintendo Switch 2 Preto,1920,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 09:02:25,Console Nintendo Switch 2 Preto,1935,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 10:02:25,Console Nintendo Switch 2 Preto,2103,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 11:02:25,Console Nintendo Switch 2 Preto,1981,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 12:02:25,Console Nintendo Switch 2 Preto,2205,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 13:02:25,Console Nintendo Switch 2 Preto,2114,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 14:02:25,Console Nintendo Switch 2 Preto,1983,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 15:02:25,Console Nintendo Switch 2 Preto,2289,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 16:02:25,Console Nintendo Switch 2 Preto,1928,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 17:02:25,Console Nintendo Switch 2 Preto,2036,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 18:02:25,Console Nintendo Switch 2 Preto,2057,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 19:02:25,Console Nintendo Switch 2 Preto,1906,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 20:02:25,Console Nintendo Switch 2 Preto,2000,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 21:02:25,Console Nintendo Switch 2 Preto,1928,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 22:02:25,Console Nintendo Switch 2 Preto,2110,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-22 23:02:25,Console Nintendo Switch 2 Preto,1858,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 00:02:25,Console Nintendo Switch 2 Preto,2254,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 01:02:25,Console Nintendo Switch 2 Preto,1818,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 02:02:25,Console Nintendo Switch 2 Preto,2183,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 03:02:25,Console Nintendo Switch 2 Preto,2288,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 04:02:25,Console Nintendo Switch 2 Preto,2161,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 05:02:25,Console Nintendo Switch 2 Preto,1995,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 06:02:25,Console Nintendo Switch 2 Preto,2004,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 07:02:25,Console Nintendo Switch 2 Preto,2128,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 08:02:25,Console Nintendo Switch 2 Preto,1819,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 09:02:25,Console Nintendo Switch 2 Preto,2233,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 10:02:25,Console Nintendo Switch 2 Preto,1946,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 11:02:25,Console Nintendo Switch 2 Preto,2150,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 12:02:25,Console Nintendo Switch 2 Preto,2157,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 13:02:25,Console Nintendo Switch 2 Preto,2153,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 14:02:25,Console Nintendo Switch 2 Preto,1834,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 15:02:25,Console Nintendo Switch 2 Preto,2130,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 16:02:25,Console Nintendo Switch 2 Preto,1960,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 17:02:25,Console Nintendo Switch 2 Preto,2215,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
2025-07-23 18:02:25,Console Nintendo Switch 2 Preto,1825,https://www.mercadolivre.com.br/console-nintendo-switch-2-preto/p/MLB49200061,Mercado Livre
